playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
crochga01,2024,1,CHA,AL,6,12,32,32,0,0,0,438,123,58,18,33,209,0.222,3.58,0,3,5,1,595,0,61,0,2,8
cronide01,2024,1,MIA,NL,3,4,56,0,0,0,0,211,75,34,1,25,72,0.274,4.35,3,1,5,0,306,9,41,1,1,11
crousha01,2024,1,LAA,AL,4,3,25,0,0,0,0,76,14,8,2,17,34,0.161,2.84,1,1,2,0,107,5,10,1,0,2
cruzfe01,2024,1,CIN,NL,3,8,69,3,0,0,0,200,54,36,9,35,109,0.216,4.86,2,8,1,0,288,6,36,1,1,3
cruzst01,2024,1,KCA,AL,0,0,5,0,0,0,0,17,1,0,0,0,4,0.056,0,0,1,0,0,18,3,0,0,0,0
cuasjo01,2024,1,CHN,NL,0,0,9,0,0,0,0,40,16,11,3,6,14,0.291,7.43,0,2,3,0,65,2,12,0,1,1
cuasjo01,2024,2,TOR,AL,0,0,4,0,0,0,0,9,3,3,1,4,3,0.25,9,1,0,2,0,18,1,3,0,0,0
cuetojo01,2024,1,LAA,AL,0,2,2,2,0,0,0,34,14,9,4,3,6,0.298,7.15,1,0,0,0,50,0,9,0,0,1
curryxz01,2024,1,CLE,AL,0,2,7,4,0,0,0,74,29,16,5,5,15,0.282,5.84,1,1,0,0,108,3,17,0,0,1
curryxz01,2024,2,MIA,NL,2,0,9,1,0,0,0,54,9,6,3,2,13,0.148,3,0,0,0,0,64,0,6,0,1,1
curtijo02,2024,1,COL,NL,0,0,3,0,0,0,0,7,6,4,2,0,1,0.5,15.43,0,0,0,0,12,2,4,0,0,0
danaca01,2024,1,LAA,AL,1,2,3,3,0,0,0,31,14,11,5,7,8,0.326,9.58,0,0,1,0,52,0,12,0,1,1
danieda01,2024,1,LAA,AL,1,4,6,6,0,0,0,91,39,21,5,6,28,0.307,6.23,0,0,1,1,134,0,22,0,0,2
darviyu01,2024,1,SDN,NL,7,3,16,16,0,0,0,245,65,30,12,22,78,0.217,3.31,0,2,3,0,331,0,32,2,4,3
davidtu01,2024,1,BAL,AL,1,0,1,0,0,0,0,14,4,0,0,2,1,0.235,0,0,0,0,0,19,0,0,0,0,0
davisau01,2024,1,SDN,NL,0,0,7,0,0,0,0,21,6,7,0,5,6,0.24,9,0,0,2,0,33,0,8,1,0,2
davisno01,2024,1,COL,NL,0,0,9,0,0,0,0,61,31,13,3,7,15,0.352,5.75,0,0,0,0,96,2,15,1,0,2
degeubr01,2024,1,SEA,AL,0,0,4,0,0,0,0,10,4,1,0,0,2,0.333,2.7,0,0,2,1,14,3,1,0,0,1
degeubr01,2024,2,MIA,NL,0,2,7,0,0,0,0,17,7,4,0,2,4,0.304,6.35,0,0,1,0,27,2,5,1,0,1
degeubr01,2024,3,TOR,AL,0,0,2,0,0,0,0,7,3,4,0,2,1,0.333,15.43,0,0,0,0,11,0,4,0,0,0
degroja01,2024,1,TEX,AL,0,0,3,3,0,0,0,32,11,2,1,1,14,0.262,1.69,0,0,1,0,44,0,2,0,0,1
delosen01,2024,1,SDN,NL,1,2,44,0,0,0,1,121,39,20,11,13,48,0.25,4.46,1,2,1,0,170,13,21,0,0,4
delosen01,2024,2,NYA,AL,0,0,5,0,0,0,0,19,13,10,1,3,5,0.419,14.21,0,0,3,0,37,1,10,0,0,0
delosen01,2024,3,CHA,AL,0,0,15,0,0,0,1,52,13,7,5,9,13,0.213,3.63,0,0,1,0,71,6,7,0,0,3
detmere01,2024,1,LAA,AL,4,9,17,17,0,0,0,262,98,65,18,38,109,0.282,6.7,0,4,2,0,391,0,67,0,3,8
devench02,2024,1,TBA,AL,2,1,19,0,0,0,0,80,28,20,9,14,24,0.259,6.75,0,1,0,0,122,4,25,0,0,2
diazal03,2024,1,CIN,NL,2,5,60,0,0,0,28,169,42,25,6,31,55,0.206,3.99,1,1,6,1,242,50,31,0,1,4
diazed04,2024,1,NYN,NL,6,4,54,0,0,0,20,161,36,21,7,20,84,0.188,3.52,0,3,3,0,216,40,23,0,1,2
diazjh01,2024,1,SEA,AL,0,1,5,1,0,0,0,29,14,5,2,3,8,0.318,4.66,0,0,0,0,47,3,6,0,0,0
diazmi02,2024,1,HOU,AL,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
diazyi01,2024,1,ARI,NL,1,1,7,4,0,0,0,85,27,12,3,12,19,0.257,3.81,0,1,0,0,119,1,13,0,2,3
diekmja01,2024,1,NYN,NL,2,3,43,0,0,0,4,96,23,20,7,24,40,0.202,5.63,0,2,4,0,145,10,24,1,2,1
dobnara01,2024,1,MIN,AL,0,0,5,0,0,0,0,29,11,6,1,5,7,0.275,5.59,1,1,0,0,45,3,6,0,0,1
dodddy01,2024,1,ATL,NL,0,0,1,0,0,0,0,6,4,2,0,1,2,0.5,9,0,0,0,0,9,1,2,0,0,1
dominse01,2024,1,PHI,NL,3,2,38,0,0,0,1,108,32,19,6,12,40,0.224,4.75,0,5,2,1,157,10,22,0,0,0
dominse01,2024,2,BAL,AL,0,2,25,0,0,0,10,68,20,10,6,9,28,0.227,3.97,0,3,0,0,98,17,10,0,1,1
dovalca01,2024,1,SFN,NL,5,3,62,0,0,0,23,177,54,32,5,39,78,0.241,4.88,2,7,2,0,271,40,35,2,4,5
duartda01,2024,1,MIN,AL,1,0,2,0,0,0,0,12,2,1,1,1,3,0.143,2.25,0,0,0,0,15,0,1,0,0,0
dubinsh01,2024,1,HOU,AL,1,1,31,2,0,0,2,136,45,21,3,26,49,0.256,4.17,0,1,2,0,207,11,25,0,3,4
duffety01,2024,1,KCA,AL,1,0,9,0,0,0,0,27,7,5,0,8,10,0.219,5,0,0,1,0,42,0,5,0,1,0
dunnida01,2024,1,TEX,AL,5,7,26,15,0,0,0,285,97,56,18,40,91,0.26,5.31,1,2,6,0,421,6,60,0,2,6
dunshpa01,2024,1,ATL,NL,0,0,1,0,0,0,0,7,4,5,2,2,3,0.364,19.29,0,0,1,0,14,0,5,0,0,0
duranjh01,2024,1,MIN,AL,6,9,58,0,0,0,23,163,48,22,4,15,66,0.235,3.64,2,1,6,1,228,37,30,2,1,3
ederja01,2024,1,CHA,AL,0,0,1,0,0,0,0,6,2,1,0,1,1,0.286,4.5,0,1,1,0,9,1,1,0,0,1
edwarca01,2024,1,SDN,NL,0,0,1,0,0,0,0,0,1,0,0,2,0,1,,0,1,0,0,3,0,0,0,0,0
effrosc01,2024,1,NYA,AL,0,0,3,0,0,0,0,10,3,2,1,2,2,0.25,5.4,0,0,0,0,14,1,2,0,0,1
eflinza01,2024,1,TBA,AL,5,7,19,19,0,0,0,330,115,50,14,13,87,0.261,4.09,0,1,3,0,460,0,55,1,3,3
eflinza01,2024,2,BAL,AL,5,2,9,9,0,0,0,166,51,16,8,11,47,0.239,2.6,0,1,0,0,224,0,16,0,0,3
eiserbr01,2024,1,TOR,AL,0,0,3,0,0,0,0,20,5,3,0,4,2,0.227,4.05,0,0,0,0,26,2,3,0,0,2
elderbr01,2024,1,ATL,NL,2,5,10,10,0,0,0,149,64,36,8,17,46,0.311,6.52,0,3,2,0,226,0,37,0,1,3
ellarfr01,2024,1,CHA,AL,2,3,25,0,0,0,1,72,18,10,3,12,26,0.212,3.75,3,5,1,0,101,2,12,0,3,1
emanuke01,2024,1,MIA,NL,0,0,12,0,0,0,0,53,20,13,4,7,12,0.282,6.62,0,0,3,0,82,4,14,0,1,3
englema01,2024,1,DET,AL,1,0,12,1,0,0,0,65,23,13,4,5,16,0.264,5.4,1,2,1,0,93,5,15,0,0,1
eovalna01,2024,1,TEX,AL,12,8,29,29,0,0,0,512,147,72,23,42,166,0.229,3.8,0,3,7,0,696,0,74,0,5,10
erceglu01,2024,1,OAK,AL,2,3,38,0,0,0,3,110,31,15,3,13,41,0.225,3.68,2,4,5,0,156,4,17,0,0,4
erceglu01,2024,2,KCA,AL,0,3,23,0,0,0,11,75,18,8,0,3,31,0.194,2.88,0,1,1,1,97,12,9,0,0,0
espinpa01,2024,1,TOR,AL,0,1,3,1,0,0,0,26,14,8,3,5,3,0.378,8.31,0,0,1,0,44,0,8,0,1,2
estesjo01,2024,1,OAK,AL,7,9,25,24,1,1,0,383,130,71,23,27,92,0.259,5.01,1,3,10,0,543,0,73,0,5,6
estevca01,2024,1,LAA,AL,1,3,34,0,0,0,20,102,20,9,3,5,32,0.169,2.38,2,1,0,0,124,29,10,0,1,1
estevca01,2024,2,PHI,NL,3,2,20,0,0,0,6,63,18,6,2,7,18,0.225,2.57,2,2,1,0,88,18,8,0,0,1
estraje01,2024,1,SDN,NL,6,3,62,0,0,0,1,183,42,20,4,23,94,0.187,2.95,1,5,0,0,252,14,22,0,4,1
faedoal01,2024,1,DET,AL,5,3,37,6,0,0,0,172,49,23,9,28,55,0.233,3.61,0,4,3,0,246,7,24,2,3,1
fairbpe01,2024,1,TBA,AL,3,3,46,0,0,0,23,136,36,18,4,17,44,0.217,3.57,2,2,0,1,185,36,20,1,1,2
falteba01,2024,1,PIT,NL,8,9,28,28,0,0,0,427,138,70,17,45,97,0.259,4.43,0,0,0,0,589,0,72,6,5,19
farmebu01,2024,1,CIN,NL,3,2,61,1,0,0,1,213,56,24,7,29,70,0.215,3.04,6,1,7,0,299,21,25,1,2,6
farmeky01,2024,1,MIN,AL,0,0,3,0,0,0,0,12,7,3,0,1,0,0.389,6.75,0,0,0,0,19,3,3,0,0,1
fauchca01,2024,1,MIA,NL,2,3,53,0,0,0,6,161,49,19,0,26,63,0.246,3.19,3,5,4,0,235,18,25,2,4,4
feddeer01,2024,1,CHA,AL,7,4,21,21,0,0,0,365,105,42,14,34,108,0.227,3.11,0,2,2,1,502,0,43,1,3,6
feddeer01,2024,2,SLN,NL,2,5,10,10,0,0,0,167,49,23,6,18,46,0.246,3.72,0,1,3,0,224,0,23,0,4,6
feiglbr01,2024,1,PIT,NL,0,0,1,0,0,0,0,5,7,6,1,0,0,0.636,32.4,0,0,0,0,11,0,6,0,0,1
feltnry01,2024,1,COL,NL,3,10,30,30,0,0,0,487,165,81,20,52,138,0.263,4.49,0,4,7,0,692,0,94,1,4,18
ferguca01,2024,1,NYA,AL,1,3,42,0,0,0,1,100,34,19,5,16,41,0.25,5.13,1,2,2,0,155,12,24,0,1,0
ferguca01,2024,2,HOU,AL,0,1,20,0,0,0,0,63,22,9,1,9,26,0.265,3.86,0,1,2,0,94,7,10,0,0,2
ferguty01,2024,1,OAK,AL,4,2,48,0,0,0,2,154,32,21,4,24,62,0.178,3.68,2,1,2,1,207,15,23,1,0,4
fernary01,2024,1,SLN,NL,1,6,62,0,0,0,2,200,58,26,4,32,71,0.236,3.51,5,0,2,0,285,16,30,2,3,6
ferrejo01,2024,1,WAS,NL,1,0,31,0,0,0,1,96,27,12,1,6,25,0.227,3.38,0,1,2,1,129,6,12,0,2,3
festada01,2024,1,MIN,AL,2,6,14,13,0,0,0,193,62,35,9,23,77,0.247,4.9,0,2,2,1,277,0,36,0,1,3
festama01,2024,1,NYN,NL,0,1,1,0,0,0,0,3,4,4,0,1,1,0.571,36,1,0,0,0,8,1,5,0,0,0
festama01,2024,2,TEX,AL,6,0,18,0,0,0,0,68,17,11,2,7,23,0.205,4.37,0,0,1,0,92,3,13,0,1,0
feyerjo01,2024,1,LAN,NL,0,1,10,0,0,0,1,33,11,10,3,5,9,0.262,8.18,0,0,1,0,48,6,10,0,0,2
finneky01,2024,1,WAS,NL,3,8,65,0,0,0,38,191,61,26,9,24,60,0.249,3.68,3,2,0,0,271,58,31,1,1,7
fittsri01,2024,1,BOS,AL,0,1,4,4,0,0,0,62,19,4,0,7,9,0.25,1.74,0,1,0,0,85,0,6,2,0,2
fitzgty01,2024,1,SFN,NL,0,0,3,0,0,0,0,9,6,3,0,0,0,0.429,9,0,0,0,0,14,3,3,0,0,1
flaheja01,2024,1,DET,AL,7,5,18,18,0,0,0,320,83,35,15,19,133,0.211,2.95,0,4,3,0,415,0,38,0,0,5
flaheja01,2024,2,LAN,NL,6,2,10,10,0,0,0,166,52,22,9,19,61,0.245,3.58,0,2,1,0,234,0,23,1,1,2
flemijo01,2024,1,PIT,NL,1,1,25,3,0,0,1,94,34,14,3,14,17,0.276,4.02,0,1,1,0,138,9,18,0,0,7
flexech01,2024,1,CHA,AL,3,15,33,30,0,0,0,480,180,88,24,63,123,0.283,4.95,1,4,2,2,707,0,95,4,3,12
florody01,2024,1,WAS,NL,3,3,51,0,0,0,0,157,42,12,1,13,40,0.222,2.06,0,1,0,0,204,8,14,1,1,6
florody01,2024,2,ARI,NL,3,1,15,0,0,0,0,49,23,17,4,4,8,0.333,9.37,0,0,1,0,75,2,17,0,1,2
foleyja01,2024,1,DET,AL,3,6,69,0,0,0,28,180,51,21,5,20,46,0.228,3.15,2,1,2,1,250,41,28,1,3,4
fostema01,2024,1,CHA,AL,0,1,6,1,0,0,0,20,5,2,1,5,4,0.2,2.7,0,0,0,0,30,1,2,0,0,0
francbo01,2024,1,TOR,AL,8,5,27,13,0,0,0,311,74,38,17,22,92,0.196,3.3,0,0,7,1,408,7,41,1,1,9
francjp01,2024,1,HOU,AL,0,3,5,5,0,0,0,76,31,21,5,12,22,0.29,7.46,0,3,1,1,121,0,21,0,1,0
freelky01,2024,1,COL,NL,5,8,21,21,0,0,0,340,134,66,22,26,85,0.291,5.24,0,1,1,0,490,0,73,1,2,8
friaslu01,2024,1,ARI,NL,0,1,7,0,0,0,0,19,11,7,1,4,7,0.423,9.95,0,1,0,0,31,4,8,0,1,3
friaslu01,2024,2,TOR,AL,0,0,4,0,0,0,0,10,8,8,1,3,5,0.421,21.6,0,1,0,0,22,1,8,0,0,0
friedma01,2024,1,ATL,NL,11,10,29,29,2,1,0,523,146,63,13,57,166,0.226,3.25,0,6,7,0,714,0,71,0,4,20
fulmeca01,2024,1,LAA,AL,0,5,37,8,0,0,0,260,81,40,11,40,81,0.245,4.15,4,5,5,2,379,16,45,1,3,8
fundeko01,2024,1,MIN,AL,1,0,27,0,0,0,1,104,41,25,4,15,32,0.301,6.49,0,4,5,1,161,6,26,1,4,5
gaddihu01,2024,1,CLE,AL,6,3,78,0,0,0,0,224,43,13,4,14,66,0.166,1.57,1,2,4,0,278,8,16,0,1,4
gallegi01,2024,1,SLN,NL,2,1,21,0,0,0,1,62,24,15,6,10,21,0.286,6.53,0,1,0,0,94,6,15,0,0,3
galleza01,2024,1,ARI,NL,14,6,28,28,0,0,0,444,133,60,13,54,156,0.237,3.65,0,5,4,0,621,0,62,0,2,14
garabge01,2024,1,TEX,AL,0,2,18,2,0,0,0,79,23,14,4,12,22,0.24,4.78,0,1,4,0,115,10,15,1,2,3
garcide01,2024,1,CHA,AL,1,2,14,0,0,0,1,42,16,11,2,11,15,0.286,7.07,1,4,0,0,68,3,16,0,1,0
garcilu03,2024,1,LAA,AL,5,1,45,0,0,0,4,131,37,18,4,14,40,0.226,3.71,1,5,3,0,182,8,21,0,1,4
garcilu03,2024,2,BOS,AL,0,0,15,0,0,0,0,46,24,14,4,1,13,0.338,8.22,1,0,0,0,72,2,15,0,0,0
garciro04,2024,1,WAS,NL,3,6,72,0,0,0,0,179,55,28,4,16,75,0.237,4.22,1,4,1,0,251,6,34,1,1,3
garciyi01,2024,1,TOR,AL,3,0,29,0,0,0,5,90,16,9,3,8,42,0.154,2.7,3,1,2,0,115,8,9,1,0,0
garciyi01,2024,2,SEA,AL,0,0,10,0,0,0,0,27,7,6,3,4,7,0.206,6,0,0,0,0,38,0,6,0,0,0
garream01,2024,1,LAA,AL,0,0,6,0,0,0,0,16,4,3,1,5,11,0.211,5.06,0,0,0,0,24,1,3,0,0,0
garrebr01,2024,1,MIA,NL,2,2,7,7,1,1,0,111,40,22,5,4,34,0.263,5.35,0,1,5,0,161,0,24,0,0,2
garrere01,2024,1,NYN,NL,8,5,53,0,0,0,4,172,50,24,6,30,83,0.236,3.77,1,3,2,0,247,13,28,1,2,4
gassero01,2024,1,MIL,NL,2,0,5,5,0,0,0,84,28,8,2,1,16,0.264,2.57,0,0,3,0,114,0,9,1,3,3
gausmke01,2024,1,TOR,AL,14,11,31,31,2,1,0,543,165,77,20,56,162,0.238,3.83,0,3,2,2,756,0,86,1,3,10
germado01,2024,1,PIT,NL,0,1,7,2,0,0,0,62,25,18,4,13,18,0.294,7.84,1,2,2,1,100,3,19,0,0,2
gibauia01,2024,1,CIN,NL,0,0,2,0,0,0,0,6,3,1,0,1,1,0.333,4.5,0,0,0,0,10,0,1,0,0,0
gibsoky01,2024,1,SLN,NL,8,8,30,30,0,0,0,509,161,80,23,68,151,0.251,4.24,1,5,4,0,722,0,91,3,6,21
gilbelo01,2024,1,SEA,AL,9,12,33,33,1,0,0,626,148,75,26,37,220,0.196,3.23,1,11,4,0,803,0,83,2,4,16
gilbety01,2024,1,PHI,NL,0,0,6,0,0,0,0,25,10,3,1,2,4,0.286,3.24,0,1,1,0,38,2,3,0,0,0
gilbrlu01,2024,1,COL,NL,0,0,3,0,0,0,0,3,7,6,1,1,0,0.7,54,0,0,1,0,12,0,6,0,0,0
gillalo01,2024,1,SDN,NL,0,0,9,0,0,0,0,34,15,9,2,0,7,0.319,7.15,0,0,1,0,49,4,9,0,1,1
gillico01,2024,1,CLE,AL,0,0,3,0,0,0,0,24,4,2,0,5,8,0.154,2.25,0,1,0,0,32,2,2,0,1,0
gillu01,2024,1,NYA,AL,15,7,29,29,0,0,0,455,104,59,18,77,171,0.189,3.5,0,6,8,2,637,0,60,0,1,4
ginkeke01,2024,1,ARI,NL,8,3,72,0,0,0,5,210,69,25,6,15,77,0.256,3.21,0,4,3,0,291,16,31,1,2,5
ginnjt01,2024,1,OAK,AL,1,1,8,6,0,0,0,102,36,16,4,9,29,0.275,4.24,1,0,2,0,142,1,16,0,0,5
glasnty01,2024,1,LAN,NL,9,6,22,22,0,0,0,402,92,52,15,35,168,0.189,3.49,0,12,0,1,522,0,53,0,1,10
gombeau01,2024,1,COL,NL,5,12,30,30,0,0,0,495,178,87,30,38,116,0.273,4.75,0,3,1,0,696,0,89,0,4,9
gomezyo01,2024,1,NYA,AL,0,0,5,0,0,0,0,34,11,5,2,7,10,0.25,3.97,0,1,1,0,54,3,5,0,2,0
gonzama02,2024,1,PIT,NL,1,1,7,7,0,0,0,101,43,17,5,11,23,0.312,4.54,0,0,0,0,151,0,17,1,1,4
gonzavi02,2024,1,NYA,AL,2,1,27,0,0,0,2,70,13,10,3,13,11,0.16,3.86,0,0,3,0,97,8,12,0,0,2
gordota01,2024,1,COL,NL,0,6,8,8,0,0,0,103,53,33,10,6,26,0.353,8.65,0,0,2,0,160,0,34,1,1,3
gorema01,2024,1,WAS,NL,10,12,32,32,0,0,0,499,171,72,15,65,181,0.263,3.9,0,14,11,0,731,0,93,1,4,21
gosean01,2024,1,CLE,AL,0,0,3,0,0,0,0,13,9,5,2,1,4,0.429,10.38,0,1,0,0,22,3,5,0,0,0
gracego01,2024,1,SLN,NL,0,1,2,1,0,0,0,23,7,4,1,2,6,0.25,4.7,0,0,0,0,31,1,4,0,1,1
gratebr01,2024,1,LAN,NL,0,0,7,0,0,0,0,22,3,2,0,2,7,0.12,2.45,0,0,0,0,27,2,2,0,0,0
grayjo02,2024,1,TEX,AL,5,6,23,19,0,0,0,308,107,51,11,28,86,0.262,4.47,1,1,0,0,439,2,54,1,2,2
grayjo03,2024,1,WAS,NL,0,2,2,2,0,0,0,25,15,13,2,5,9,0.405,14.04,0,0,0,0,44,0,13,0,2,1
grayso01,2024,1,SLN,NL,13,9,28,28,0,0,0,499,142,71,21,39,203,0.228,3.84,0,7,3,1,671,0,79,2,3,13
greench03,2024,1,TOR,AL,4,6,53,0,0,0,17,160,41,19,8,14,46,0.216,3.21,3,1,2,0,210,34,20,0,4,5
greenhu01,2024,1,CIN,NL,9,5,26,26,0,0,0,451,96,46,12,57,169,0.183,2.75,0,7,19,1,611,0,47,3,6,5
grovemi01,2024,1,LAN,NL,4,4,39,2,0,0,0,153,46,29,6,16,54,0.24,5.12,0,2,6,0,216,7,31,0,2,3
guentse01,2024,1,DET,AL,3,0,17,0,0,0,0,63,9,2,0,2,12,0.13,0.86,0,0,2,0,73,4,2,0,0,3
guerrlu01,2024,1,BOS,AL,0,0,9,0,0,0,0,30,6,0,0,2,9,0.182,0,0,0,0,0,36,2,1,0,1,1
guilllu01,2024,1,ATL,NL,0,0,1,0,0,0,0,3,3,4,1,1,0,0.5,36,0,0,0,0,7,1,4,0,0,0
guilllu01,2024,2,LAA,AL,0,0,2,0,0,0,0,6,1,0,0,1,0,0.143,0,0,0,0,0,8,2,0,0,0,0
gutievl01,2024,1,MIA,NL,0,0,1,0,0,0,0,12,3,3,1,2,4,0.2,6.75,0,0,0,0,17,0,3,0,0,0
haderjo01,2024,1,HOU,AL,8,8,71,0,0,0,34,213,43,30,12,25,105,0.171,3.8,0,4,1,2,278,62,33,0,1,5
halldl01,2024,1,MIL,NL,1,2,13,7,0,0,0,129,48,24,6,21,44,0.281,5.02,0,1,4,0,197,2,26,0,1,4
halvose01,2024,1,COL,NL,2,1,12,0,0,0,2,37,8,2,2,2,13,0.186,1.46,0,0,1,1,46,8,3,0,0,1
hamilia01,2024,1,NYA,AL,0,1,35,0,0,0,1,113,37,16,2,14,41,0.261,3.82,0,0,3,0,163,5,17,0,4,2
hampsga01,2024,1,KCA,AL,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0
hancoem01,2024,1,SEA,AL,4,4,12,12,0,0,0,182,62,32,12,19,39,0.259,4.75,0,0,6,0,266,0,37,0,2,5
hanifbr01,2024,1,DET,AL,1,1,21,3,0,0,0,88,27,6,2,6,23,0.237,1.84,0,0,0,0,120,1,7,0,0,2
harriho02,2024,1,OAK,AL,4,4,21,9,0,0,0,217,65,23,7,33,61,0.244,2.86,0,3,3,1,305,4,29,2,1,10
harriky01,2024,1,SFN,NL,7,7,24,24,0,0,0,373,125,63,18,42,118,0.263,4.56,0,2,7,1,532,0,65,1,6,9
hartlge01,2024,1,COL,NL,0,0,5,0,0,0,0,27,13,9,1,4,7,0.333,9,1,2,0,1,44,0,10,0,1,1
hartwgr01,2024,1,NYN,NL,0,0,4,0,0,0,0,20,6,5,1,4,4,0.24,6.75,0,0,2,0,31,2,6,0,0,0
harvehu01,2024,1,WAS,NL,2,4,43,0,0,0,0,135,43,21,4,12,50,0.249,4.2,1,2,4,0,190,2,24,1,0,3
harvehu01,2024,2,KCA,AL,0,0,6,0,0,0,1,17,8,4,1,4,5,0.333,6.35,1,0,1,0,29,1,4,0,0,0
headrbr01,2024,1,MIN,AL,0,0,1,0,0,0,0,9,2,1,1,2,5,0.182,3,0,0,0,0,13,0,1,0,0,0
heanean01,2024,1,TEX,AL,5,14,32,31,0,0,0,480,159,76,23,41,159,0.251,4.28,1,2,12,0,693,0,84,3,3,6
heasljo01,2024,1,BAL,AL,0,1,4,0,0,0,0,16,10,10,2,3,4,0.4,16.88,0,1,1,0,29,2,11,0,0,1
hedgeau01,2024,1,CLE,AL,0,0,1,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0,1
heinety01,2024,2,TOR,AL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.25,0,0,0,0,0,4,1,0,0,0,0
hellebe01,2024,1,PIT,NL,0,1,8,0,0,0,0,36,19,15,1,6,15,0.352,11.25,1,0,6,0,66,2,16,0,0,0
helslry01,2024,1,SLN,NL,7,4,65,0,0,0,49,199,50,15,3,23,79,0.21,2.04,3,1,0,0,266,62,19,1,4,5
hendrky01,2024,1,CHN,NL,4,12,29,24,0,0,0,392,147,86,21,43,87,0.286,5.92,0,0,3,0,567,4,88,0,7,6
henlebl01,2024,1,HOU,AL,0,0,1,1,0,0,0,1,4,5,0,3,0,0.8,135,0,0,1,0,9,0,5,0,0,0
henried01,2024,1,LAN,NL,0,0,3,0,0,0,1,10,2,1,0,2,5,0.167,2.7,0,1,0,0,14,1,1,0,0,0
henriro01,2024,1,MIN,AL,1,1,16,1,0,0,0,58,20,7,2,5,15,0.267,3.26,1,1,2,0,82,6,8,0,0,0
henryto01,2024,1,ARI,NL,2,3,9,7,0,0,0,115,49,30,9,18,30,0.312,7.04,0,0,4,0,182,1,31,1,2,5
henslda01,2024,1,MIA,NL,0,0,1,0,0,0,0,6,2,2,0,1,0,0.333,9,0,0,1,0,10,1,2,0,2,1
hentgsa01,2024,1,CLE,AL,0,0,25,0,0,0,0,71,18,8,3,5,27,0.209,3.04,0,0,0,0,91,4,8,0,0,4
hergeji01,2024,1,ATL,NL,0,1,8,0,0,0,0,37,13,6,2,3,15,0.265,4.38,0,0,0,0,52,7,6,0,0,1
hergeke01,2024,1,MIL,NL,0,0,7,0,0,0,1,34,6,2,1,3,9,0.15,1.59,0,0,0,0,43,5,2,0,0,0
hernaca04,2024,1,KCA,AL,0,1,27,0,0,0,0,90,24,11,1,16,27,0.22,3.3,0,1,1,0,129,10,14,0,3,1
hernada03,2024,1,ATL,NL,3,0,16,0,0,0,0,54,10,5,0,10,26,0.159,2.5,1,1,1,0,74,6,6,0,0,1
hernael01,2024,1,LAN,NL,0,1,5,1,0,0,0,29,9,9,5,3,6,0.231,8.38,0,0,0,0,42,1,9,0,0,0
hernael01,2024,2,MIL,NL,0,0,4,0,0,0,0,18,5,2,0,2,2,0.25,3,0,2,0,0,22,2,2,0,0,1
hernaen02,2024,1,LAN,NL,0,0,4,0,0,0,0,13,5,2,0,0,0,0.278,4.15,0,0,0,0,18,4,2,0,0,0
hernajo02,2024,1,TEX,AL,3,1,26,1,0,0,0,123,39,23,6,26,36,0.258,5.05,1,2,1,0,181,8,25,1,2,6
hernajo02,2024,2,SEA,AL,0,0,3,0,0,0,0,7,2,3,0,2,3,0.222,11.57,0,0,0,0,11,2,3,0,0,0
hernajo03,2024,1,PIT,NL,1,1,7,0,0,0,1,16,5,2,1,4,4,0.238,3.38,1,1,0,1,25,2,2,0,0,0
hernani01,2024,1,HOU,AL,0,0,5,0,0,0,0,24,10,7,4,1,10,0.303,7.88,0,0,0,0,34,2,7,0,0,0
herriti01,2024,1,CLE,AL,5,1,75,0,0,0,0,197,39,14,2,25,68,0.173,1.92,1,3,5,1,257,6,17,1,1,7
herzdj01,2024,1,WAS,NL,4,9,19,19,0,0,0,266,76,41,11,36,106,0.223,4.16,0,5,3,1,382,0,45,1,1,3
hicksaa01,2024,1,LAA,AL,0,0,1,0,0,0,0,3,2,2,1,1,0,0.4,18,0,0,0,0,6,1,2,0,0,0
hicksjo03,2024,1,SFN,NL,4,7,29,20,0,0,1,329,112,50,12,47,96,0.265,4.1,0,7,9,2,481,2,54,0,2,15
hillja01,2024,1,COL,NL,0,0,9,0,0,0,0,32,8,6,2,4,6,0.216,5.06,0,1,2,0,45,2,7,0,2,1
hillri01,2024,1,BOS,AL,0,1,4,0,0,0,0,11,1,2,1,3,5,0.1,4.91,0,0,1,0,15,1,2,0,1,0
hillti01,2024,1,CHA,AL,1,0,27,0,0,0,0,69,41,15,0,10,13,0.387,5.87,1,0,1,0,118,9,19,0,1,3
hillti01,2024,2,NYA,AL,3,0,35,0,0,0,0,132,36,10,2,9,18,0.225,2.05,1,0,1,0,173,6,13,1,2,5
hjellse01,2024,1,SFN,NL,3,4,58,0,0,0,0,242,84,35,10,14,75,0.268,3.9,2,0,5,0,337,12,37,3,1,9
hodgepo01,2024,1,CHN,NL,3,1,39,0,0,0,9,129,19,9,2,19,52,0.132,1.88,0,1,1,0,164,17,10,0,0,1
